"","coins_list","index","news_date","content","news_n","views","comments","polarity","subjectivity","day_movement","volatility"
"2609","neo","Small coins",2018-04-09,"Positive",3,212757,0,0.25,0.25,-0.0721085679562488,0.128662195552418
"2610","neo","Small coins",2018-04-11,"Positive",3,201456,0,0.25,0.25,-0.113351084062381,0.12008072653885
"2611","neo","Small coins",2018-04-13,"Positive",2,183610,0,0.25,0.25,0.0667566756675667,0.0960352422907488
"2612","neo","Small coins",2018-04-16,"Positive",3,210242,0,0.25,0.25,0.0487735310895608,0.0900098911968347
"2613","neo","Small coins",2018-04-19,"Positive",3,261174,3,0.25,0.25,-0.0217780840799448,0.0512100548201633
"2614","neo","Small coins",2018-04-21,"Positive",3,278343,3,0.25,0.25,0.0519595448798989,0.106254709871892
"2615","neo","Small coins",2018-04-24,"Positive",3,292488,21,0.25,0.25,-0.088084939048368,0.0971103742302227
"2616","neo","Small coins",2018-04-26,"Positive",3,241509,6,0.25,0.25,-0.0786752375628842,0.0961936820300362
"2617","neo","Small coins",2018-04-27,"Neutro",1,30284,0,0,0,0.056478836665801,0.0600181089121718
"2618","neo","Small coins",2018-07-06,"Positive",4,189036,8,0.25,0.25,0.0724316334072433,0.091623679685581
"2619","neo","Small coins",2018-07-09,"Positive",4,198972,12,0.25,0.25,0.0593350383631714,0.0659033078880406
"2620","nxt","Small coins",2014-07-29,"Neutro",2,592,0,0,0,0.0258686104532181,0.0341860836623382
"2621","nxt","Small coins",2014-09-30,"Negative",1,483,0,0.2,0.05,-0.0346822926203992,0.0463937484599948
"2622","omisego","Small coins",2017-08-20,"Neutro",1,46905,0,0,0,-0.0876288659793814,0.188914027149321
"2623","omisego","Small coins",2017-09-10,"Neutro",1,26249,1,0,0,0.0724165988608624,0.12520325203252
"2624","omisego","Small coins",2018-03-28,"Neutro",1,17598,0,0,0,0.00205128205128201,0.0546875
"2625","peercoin","Small coins",2015-11-30,"Neutro",1,510,0,0,0,0.0115534259537303,0.0629984701896253
"2626","peercoin","Small coins",2015-12-01,"Neutro",1,267,0,0,0,0.110102724819361,0.115555911254929
"2627","peercoin","Small coins",2015-12-02,"Neutro",1,192,0,0,0,0.0116031449336946,0.0591992894718863
"2628","peercoin","Small coins",2015-12-03,"Negative",1,194,0,0.3,0.5,-0.000218318402504788,0.041722094570081
"2629","peercoin","Small coins",2015-12-04,"Positive",1,203,0,0.0681818181818182,0.227272727272727,-0.00691093917827795,0.0325909041308487
"2630","peercoin","Small coins",2016-01-18,"Neutro",1,333,0,0,0,0.0317770325282054,0.0544879323155095
"2631","peercoin","Small coins",2016-01-19,"Neutro",1,323,0,0,0,0.0132187904956797,0.0291726494033768
"2632","qtum","Small coins",2017-10-10,"Positive",1,16377,1,0.1,0.4,-0.0033222591362127,0.0789473684210525
"2633","qtum","Small coins",2017-12-28,"Positive",1,28214,2,0.166666666666667,0.333333333333333,-0.0328802351212344,0.180614406779661
"2634","quark","Small coins",2014-10-30,"Positive",1,214,0,0.5,0.5,-0.0125619249823071,0.0478238431102702
"2635","ripple","Top 10",2014-01-22,"Negative",1,141,0,0.166666666666667,0.166666666666667,0.0298709096367457,0.0396103896103895
"2636","ripple","Top 10",2014-07-30,"Neutro",1,722,0,0,0,0.159604286892003,0.16324182146967
"2637","ripple","Top 10",2014-08-05,"Negative",1,383,0,0.075,0.475,-0.0315278900565887,0.0464709313630178
"2638","ripple","Top 10",2014-08-25,"Neutro",2,1042,0,0,0.333333333333333,0.0347370463807491,0.0446722104041772
"2639","ripple","Top 10",2014-09-11,"Neutro",2,2146,0,0,0,0.000420964007577225,0.00899958141481784
"2640","ripple","Top 10",2014-09-25,"Neutro",2,606,0,0,0,-0.0111349036402568,0.0428865979381443
"2641","ripple","Top 10",2014-10-14,"Positive",1,1735,0,0.25,0.25,-0.016270337922403,0.0283975659229208
"2642","ripple","Top 10",2015-01-21,"Neutro",1,983,0,0,0.666666666666667,-0.0338341196920785,0.0364299814560028
"2643","ripple","Top 10",2015-01-23,"Positive",1,178,0,0.0666666666666667,0.0666666666666667,0.0163992241227298,0.0187503673661318
"2644","ripple","Top 10",2015-01-27,"Negative",2,548,0,0.2,0.4,0.0103704629224714,0.0375972611266728
"2645","ripple","Top 10",2015-02-06,"Positive",1,413,0,0.125,0.125,-0.0491950528570441,0.0658964760552471
"2646","ripple","Top 10",2015-04-01,"Neutro",1,828,0,0,0,0.013381369016984,0.0267627380339681
"2647","ripple","Top 10",2015-04-03,"Positive",1,583,0,0.1,0.233333333333333,-0.103099304237824,0.0937858289383168
"2648","ripple","Top 10",2015-04-15,"Neutro",1,603,0,0,0,0.0258578431372548,0.0345461227489893
"2649","ripple","Top 10",2015-04-22,"Neutro",1,30512,4,0,0,-0.00626959247648899,0.0135185414857991
"2650","ripple","Top 10",2015-04-29,"Neutro",1,1311,0,0,0,-0.0301323201886545,0.0296324558056722
"2651","ripple","Top 10",2015-05-06,"Positive",1,1163,0,0.1,0.1,0.0174242424242425,0.0189393939393939
"2652","ripple","Top 10",2015-05-12,"Neutro",1,286,0,0,0,0.0206381534283776,0.021435354768688
"2653","ripple","Top 10",2015-05-19,"Neutro",1,935,0,0,0,-0.138009049773756,0.128765866340419
"2654","ripple","Top 10",2015-05-25,"Neutro",1,2156,0,0,0,-0.0119830483705975,0.0220112214069919
"2655","ripple","Top 10",2015-05-29,"Neutro",1,1305,0,0,0.666666666666667,-0.155544213346944,0.148817954025493
"2656","ripple","Top 10",2015-06-09,"Neutro",1,541,0,0,0.1,0.00174803346235487,0.00698341439082186
"2657","ripple","Top 10",2015-08-25,"Neutro",1,1096,1,0,0,0.0368968779564805,0.0413569401270441
"2658","ripple","Top 10",2016-04-14,"Negative",1,212,0,0.0714285714285714,0.142857142857143,-0.103914340881166,0.10374685138539
"2659","ripple","Top 10",2016-08-29,"Neutro",2,3328,16,0,0,-0.0285187049152827,0.0328990228013028
"2660","ripple","Top 10",2016-09-16,"Positive",2,2328,6,0.0625,0.5,0.101375814627082,0.135965438617545
"2661","ripple","Top 10",2016-09-23,"Positive",2,1976,6,0.0625,0.5,-0.0530081775700933,0.0675342465753425
"2662","ripple","Top 10",2016-10-10,"Positive",1,1077,4,1,0.3,-0.0578095995757094,0.0694632942628007
"2663","ripple","Top 10",2017-03-31,"Neutro",1,3228,3,0,0,-0.600812322783355,0.400762307127112
"2664","ripple","Top 10",2017-04-02,"Neutro",1,9503,28,0,0,-1.78781110402042,0.696308842261447
"2665","ripple","Top 10",2017-04-27,"Neutro",1,16428,2,0,0,-0.0605903676851374,0.0910195889985019
"2666","ripple","Top 10",2017-04-28,"Positive",3,85423,6,0.14949494949495,0.502020202020202,-0.276440030996183,0.228924209172929
"2667","ripple","Top 10",2017-05-05,"Positive",3,78993,12,0.148181818181818,0.497272727272727,-0.166049682783034,0.264001496236031
"2668","ripple","Top 10",2017-05-08,"Neutro",1,52724,17,0,0,-0.399604575624912,0.431345149355815
"2669","ripple","Top 10",2017-05-14,"Neutro",1,45874,8,0,0,-0.0234409491632547,0.0550370045550952
"2670","ripple","Top 10",2017-05-16,"Negative",1,40305,21,0.05,0.4,-0.296626689990513,0.228767996432869
"2671","ripple","Top 10",2017-05-17,"Positive",1,18182,3,0.3,0.75,-0.109843322332481,0.250044810074224
"2672","ripple","Top 10",2017-05-18,"Neutro",1,19046,30,0,0,0.0761196259599778,0.188465045145731
"2673","ripple","Top 10",2017-05-19,"Neutro",1,20497,3,0,0,0.098221482510557,0.172517571972875
"2674","ripple","Top 10",2017-05-21,"Positive",3,220833,54,0.5,0.5,0.0480315094403732,0.0963289775756456
"2675","ripple","Top 10",2017-05-23,"Neutro",1,99377,5,0,0,-0.0319805199985958,0.17547611111425
"2676","ripple","Top 10",2017-05-24,"Neutro",2,80680,6,0,0,0.089720477213017,0.180068726599097
"2677","ripple","Top 10",2017-05-28,"Neutro",1,39157,16,0,0,-0.0782903606138469,0.155708657356794
"2678","ripple","Top 10",2017-06-15,"Negative",1,95743,16,0.125,0.75,0.0680455506189881,0.136435503705324
"2679","ripple","Top 10",2017-06-16,"Neutro",2,45886,6,0,0,-0.0100010405706951,0.0518498484285024
"2680","ripple","Top 10",2017-06-20,"Neutro",1,40764,2,0,0,-0.110313695695326,0.145452724771966
"2681","ripple","Top 10",2017-07-21,"Neutro",1,39823,10,0,0,0.036013303067096,0.0503911739413133
"2682","ripple","Top 10",2017-07-28,"Positive",2,83400,2,0.166666666666667,0.166666666666667,0.0419950234107534,0.0683314376314067
"2683","ripple","Top 10",2017-07-30,"Neutro",2,51022,0,0,0,0.0260304199558686,0.0370692032791308
"2684","ripple","Top 10",2017-07-31,"Positive",2,72718,8,0.166666666666667,0.166666666666667,-0.0141532868827627,0.0444333028578169
"2685","ripple","Top 10",2017-08-01,"Neutro",3,82737,3,0,0,-0.0537363709946197,0.0684565865913016
"2686","ripple","Top 10",2017-08-01,"Positive",2,84036,2,0.166666666666667,0.166666666666667,-0.0537363709946197,0.0684565865913016
"2687","ripple","Top 10",2017-08-02,"Positive",2,70222,6,0.166666666666667,0.166666666666667,0.0248857945936201,0.0447357435083912
"2688","ripple","Top 10",2017-08-04,"Positive",2,108346,8,0.166666666666667,0.166666666666667,0.00465182893643825,0.0217491323635496
"2689","ripple","Top 10",2017-08-07,"Positive",2,94896,8,0.166666666666667,0.166666666666667,0.00386721271339225,0.0233273026225345
"2690","ripple","Top 10",2017-08-09,"Positive",2,67454,0,0.166666666666667,0.166666666666667,0.0497592545461156,0.0636812258311995
"2691","ripple","Top 10",2017-08-11,"Positive",2,103948,4,0.166666666666667,0.166666666666667,0.00481753850423204,0.0273995104883617
"2692","ripple","Top 10",2017-08-13,"Neutro",1,95750,8,0,0,0.031421245210176,0.0661624949037308
"2693","ripple","Top 10",2017-08-18,"Neutro",1,58523,2,0,0,-0.0112400313142435,0.0862633063846939
"2694","ripple","Top 10",2017-08-22,"Neutro",2,129634,4,0,0,-0.227290212390561,0.326617162558559
"2695","ripple","Top 10",2017-08-26,"Neutro",2,145980,2,0,0,0.0260199032329009,0.0818993740342056
"2696","ripple","Top 10",2017-08-29,"Neutro",2,168630,20,0,0,0.0243810986224815,0.04894965608208
"2697","ripple","Top 10",2017-09-02,"Neutro",1,47523,9,0,0.5,0.0909532059611467,0.127787568087152
"2698","ripple","Top 10",2017-09-06,"Neutro",3,147750,6,0,0,-0.0522677261329326,0.0531384995151193
"2699","ripple","Top 10",2017-09-08,"Neutro",2,118484,6,0,0,0.0540974442680501,0.0811607254311035
"2700","ripple","Top 10",2017-09-09,"Neutro",1,18769,3,0,0,0.00614312826264947,0.0259424612538463
"2701","ripple","Top 10",2017-09-11,"Neutro",2,165086,10,0,0,-0.00907238615990544,0.0440976656048205
"2702","ripple","Top 10",2017-09-13,"Neutro",2,123574,0,0,0,0.0422267805180557,0.0643618188235069
"2703","ripple","Top 10",2017-09-15,"Neutro",2,104392,16,0,0,-0.0989062926045991,0.201977968538566
"2704","ripple","Top 10",2017-09-18,"Neutro",3,157254,9,0,0,-0.0642648436141755,0.0616254164057278
"2705","ripple","Top 10",2017-09-20,"Neutro",2,117252,10,0,0,0.00888356649066461,0.0316599455509078
"2706","ripple","Top 10",2017-09-22,"Neutro",2,90906,2,0,0,-0.0113250217116345,0.0374083129584352
"2707","ripple","Top 10",2017-09-25,"Neutro",2,118218,8,0,0,-0.0340020168756657,0.0475104129801541
"2708","ripple","Top 10",2017-09-27,"Neutro",2,91998,4,0,0,-0.097152139538147,0.108764631392432
"2709","ripple","Top 10",2017-09-29,"Neutro",2,112972,26,0,0,0.0127431733000179,0.0460288578665973
"2710","ripple","Top 10",2017-10-02,"Neutro",2,85922,0,0,0,0.0165035399389549,0.034431340653382
"2711","ripple","Top 10",2017-10-04,"Neutro",3,162777,9,0,0,-0.0568650414825456,0.0662461294603361
"2712","ripple","Top 10",2017-10-05,"Neutro",1,11542,2,0,0,-0.0994187853402169,0.10555009272974
"2713","ripple","Top 10",2017-10-06,"Neutro",2,106856,2,0,0,0.015509452058252,0.0366754116754116
"2714","ripple","Top 10",2017-10-09,"Neutro",2,122458,4,0,0,0.0966178549135809,0.137495605507286
"2715","ripple","Top 10",2017-10-11,"Neutro",3,195162,15,0,0,-0.0145055973728026,0.0327169274537694
"2716","ripple","Top 10",2017-10-13,"Neutro",2,160512,8,0,0,-0.049153190889502,0.0960567644276253
"2717","ripple","Top 10",2017-10-14,"Neutro",2,45072,8,0,0,0.0146659008232816,0.038850146234326
"2718","ripple","Top 10",2017-10-16,"Neutro",2,115446,2,0,0,0.0271616562763396,0.145349894803318
"2719","ripple","Top 10",2017-10-18,"Neutro",3,192327,0,0,0,0.0549096948308075,0.129687171950451
"2720","ripple","Top 10",2017-10-19,"Neutro",2,47158,4,0,0,0.0141090322551082,0.101268389490487
"2721","ripple","Top 10",2017-10-21,"Neutro",3,276039,6,0,0,-0.00393455413936978,0.0546517814682103
"2722","ripple","Top 10",2017-10-23,"Neutro",3,187349,6,0,0,0.0323138611526063,0.0646825455205253
"2723","ripple","Top 10",2017-10-25,"Neutro",3,144363,3,0,0,0.0121141599030481,0.0308974869979877
"2724","ripple","Top 10",2017-10-29,"Neutro",2,139886,4,0,0,-0.00708688008422815,0.025018395879323
"2725","ripple","Top 10",2017-10-31,"Neutro",3,229926,3,0,0,0.00912526864454937,0.0162775176908203
"2726","ripple","Top 10",2017-11-13,"Neutro",3,298590,78,0,0,-0.0302321341759845,0.0324626006340619
"2727","ripple","Top 10",2017-11-16,"Neutro",2,59350,2,0,0,-0.0679598410571112,0.229967989992274
"2728","ripple","Top 10",2017-11-21,"Neutro",3,207551,6,0,0,0.0197791392481659,0.0571596935769002
"2729","ripple","Top 10",2017-11-22,"Neutro",3,377043,57,0,0,-0.026723463519055,0.0354206802630705
"2730","ripple","Top 10",2017-11-25,"Neutro",2,403756,20,0,0,-0.0336434895854662,0.0473836527180288
"2731","ripple","Top 10",2017-12-01,"Neutro",2,377700,22,0,0,-0.0213579280373232,0.0749146151111935
"2732","ripple","Top 10",2017-12-07,"Neutro",3,740430,72,0,0,0.0421282504309548,0.0531314168377823
"2733","ripple","Top 10",2017-12-09,"Neutro",2,588768,16,0,0,0.0295603619895147,0.0610558345457675
"2734","ripple","Top 10",2017-12-15,"Neutro",6,1009376,57,0,0,0.122515549572967,0.227030727812848
"2735","ripple","Top 10",2017-12-16,"Neutro",2,824368,26,0,0,-0.00416813921505554,0.0910085878201742
"2736","ripple","Top 10",2017-12-18,"Neutro",3,988596,30,0,0,-0.0691875127054156,0.129658061599921
"2737","ripple","Top 10",2017-12-20,"Neutro",3,837999,36,0,0,0.0142370590379981,0.0736220033356822
"2738","ripple","Top 10",2017-12-22,"Neutro",2,454448,48,0,0,0.0256410256410257,0.463034057971014
"2739","ripple","Top 10",2017-12-26,"Neutro",3,634965,27,0,0,-0.0624999999999999,0.084033613445378
"2740","ripple","Top 10",2017-12-28,"Neutro",2,553812,40,0,0,-0.0287769784172662,0.16
"2741","ripple","Top 10",2017-12-29,"Neutro",2,184874,22,0,0,-0.534722222222222,0.365638766519824
"2742","ripple","Top 10",2017-12-30,"Neutro",5,1498377,223,0,0,0.0181818181818182,0.284210526315789
"2743","ripple","Top 10",2018-01-02,"Neutro",3,756888,48,0,0,-0.0464135021097046,0.0963855421686748
"2744","ripple","Top 10",2018-01-04,"Negative",2,214082,264,0.208333333333333,0.208333333333333,-0.0256410256410257,0.1875
"2745","ripple","Top 10",2018-01-04,"Neutro",3,677039,39,0,0,-0.0256410256410257,0.1875
"2746","ripple","Top 10",2018-01-05,"Neutro",2,377288,110,0,0,0.0757575757575758,0.205056179775281
"2747","ripple","Top 10",2018-01-05,"Positive",2,128278,50,0.3,0,0.0757575757575758,0.205056179775281
"2748","ripple","Top 10",2018-01-06,"Neutro",3,854640,39,0,0,-0.0231788079470198,0.0771604938271605
"2749","ripple","Top 10",2018-01-08,"Neutro",5,1343078,245,0,0,0.267857142857143,0.383928571428571
"2750","ripple","Top 10",2018-01-08,"Positive",2,220228,44,0.268181818181818,0.55,0.267857142857143,0.383928571428571
"2751","ripple","Top 10",2018-01-09,"Neutro",1,93893,22,0,0,0.139344262295082,0.217391304347826
"2752","ripple","Top 10",2018-01-11,"Negative",2,424390,288,0.8,0.9,0.0151515151515152,0.28
"2753","ripple","Top 10",2018-01-11,"Neutro",5,797497,116,0,0,0.0151515151515152,0.28
"2754","ripple","Top 10",2018-01-12,"Neutro",2,714492,96,0,0,-0.0515463917525774,0.134259259259259
"2755","ripple","Top 10",2018-01-17,"Neutro",3,829692,33,0,0,-0.110169491525424,0.349422463768116
"2756","ripple","Top 10",2018-01-20,"Neutro",2,609760,28,0,0,-0.0128205128205128,0.0797546012269938
"2757","ripple","Top 10",2018-01-24,"Neutro",2,418082,50,0,0,-0.00740740740740741,0.0774647887323943
"2758","ripple","Top 10",2018-01-25,"Neutro",3,770988,39,0,0,0.036764705882353,0.0652173913043477
"2759","ripple","Top 10",2018-01-27,"Positive",2,709961,36,0.25,0.25,0,0.0403225806451613
"2760","ripple","Top 10",2018-01-29,"Positive",3,715755,21,0.25,0.25,0.057142857142857,0.078014184397163
"2761","ripple","Top 10",2018-02-01,"Positive",3,578781,24,0.25,0.25,0.17023275862069,0.19795
"2762","ripple","Top 10",2018-02-02,"Positive",2,399164,70,0.25,0.25,0.0789659415266041,0.338791141757283
"2763","ripple","Top 10",2018-02-05,"Positive",3,599250,54,0.25,0.25,0.162413144732748,0.189525655201195
"2764","ripple","Top 10",2018-02-07,"Positive",3,506019,36,0.25,0.25,0.0654306355993474,0.122322397383914
"2765","ripple","Top 10",2018-02-10,"Positive",2,339026,14,0.25,0.25,-0.129584450161573,0.271345384615385
"2766","ripple","Top 10",2018-02-12,"Positive",3,430929,36,0.25,0.25,-0.0693069306930694,0.0900900900900902
"2767","ripple","Top 10",2018-02-14,"Neutro",2,103640,20,0,0,-0.106796116504854,0.128205128205128
"2768","ripple","Top 10",2018-02-14,"Positive",3,387264,12,0.25,0.25,-0.106796116504854,0.128205128205128
"2769","ripple","Top 10",2018-02-15,"Neutro",2,125782,12,0,0,-0.00877192982456141,0.0431034482758619
"2770","ripple","Top 10",2018-02-17,"Positive",2,312296,16,0.25,0.25,-0.0526315789473685,0.0737704918032788
"2771","ripple","Top 10",2018-02-20,"Positive",3,523518,24,0.25,0.25,0.0438596491228069,0.0769230769230768
"2772","ripple","Top 10",2018-02-21,"Positive",3,377943,27,0.25,0.25,0.0555555555555556,0.0919263636363638
"2773","ripple","Top 10",2018-02-24,"Positive",3,444977,30,0.25,0.25,0.043358502253776,0.0797465346534654
"2774","ripple","Top 10",2018-02-27,"Positive",3,371304,18,0.25,0.25,0.0125059678808135,0.0283812128565258
"2775","ripple","Top 10",2018-03-01,"Positive",3,331230,27,0.25,0.25,-0.026783729348955,0.0662259015554688
"2776","ripple","Top 10",2018-03-02,"Neutro",2,82916,16,0,0,0.0177998312178002,0.0338640043173233
"2777","ripple","Top 10",2018-03-03,"Positive",2,243894,6,0.25,0.25,0.00108056242063592,0.0247249900702852
"2778","ripple","Top 10",2018-03-06,"Neutro",2,90976,20,0,1,0.0330672807738084,0.0750958836121239
"2779","ripple","Top 10",2018-03-07,"Neutro",2,133540,82,0,0.333333333333333,0.0575175956156464,0.113644202656397
"2780","ripple","Top 10",2018-03-07,"Positive",3,320096,24,0.25,0.25,0.0575175956156464,0.113644202656397
"2781","ripple","Top 10",2018-03-08,"Positive",3,468717,21,0.25,0.25,0.0534677045941126,0.0710980212973321
"2782","ripple","Top 10",2018-03-10,"Positive",3,388080,18,0.25,0.25,0.0681330070466688,0.0775263439879226
"2783","ripple","Top 10",2018-03-13,"Negative",1,49302,4,0.3,0.1,0.0109461945692348,0.0338302332421943
"2784","ripple","Top 10",2018-03-13,"Positive",3,383729,12,0.25,0.25,0.0109461945692348,0.0338302332421943
"2785","ripple","Top 10",2018-03-15,"Positive",3,312374,33,0.25,0.25,0.00802944318855974,0.11883291157604
"2786","ripple","Top 10",2018-03-16,"Positive",3,389955,12,0.25,0.25,0.0140230565771612,0.0524277164292337
"2787","ripple","Top 10",2018-03-19,"Positive",3,252027,42,0.25,0.25,-0.114493413437361,0.145602605863192
"2788","ripple","Top 10",2018-03-21,"Positive",3,286833,15,0.25,0.25,0.0271942557025754,0.0575179361929477
"2789","ripple","Top 10",2018-03-23,"Positive",3,339864,15,0.25,0.25,0.0300658562442788,0.0570839572861859
"2790","ripple","Top 10",2018-03-24,"Neutro",2,151484,4,0,0,0.00765845370109606,0.0575213946863486
"2791","ripple","Top 10",2018-03-24,"Positive",1,44522,4,0.5,0.6,0.00765845370109606,0.0575213946863486
"2792","ripple","Top 10",2018-03-27,"Positive",3,307376,0,0.25,0.25,0.0352388711007536,0.0648650079757485
"2793","ripple","Top 10",2018-03-28,"Positive",3,277926,0,0.25,0.25,-0.000850200255925894,0.0356804366160906
"2794","ripple","Top 10",2018-03-29,"Neutro",2,74076,0,0,0.0666666666666667,0.114675985302034,0.116011682566017
"2795","ripple","Top 10",2018-03-30,"Positive",3,281628,0,0.25,0.25,0.00721455457967402,0.0883043841619045
"2796","ripple","Top 10",2018-04-03,"Positive",3,245310,0,0.25,0.25,-0.11267653374753,0.112031675961173
"2797","ripple","Top 10",2018-04-05,"Positive",3,176151,0,0.25,0.25,0.0122502241259089,0.0422865411301449
"2798","ripple","Top 10",2018-04-06,"Positive",3,249837,0,0.25,0.25,0.0370871153096016,0.0651990604107692
"2799","ripple","Top 10",2018-04-09,"Positive",3,212757,0,0.25,0.25,0.0186472094030139,0.0577359404227734
"2800","ripple","Top 10",2018-04-11,"Positive",3,201456,0,0.25,0.25,-0.0952924266294198,0.108357112251689
"2801","ripple","Top 10",2018-04-12,"Neutro",2,53640,0,0,0,-0.167230723818683,0.214074703887246
"2802","ripple","Top 10",2018-04-12,"Positive",1,33025,0,0.25,0.333333333333333,-0.167230723818683,0.214074703887246
"2803","ripple","Top 10",2018-04-13,"Negative",2,62804,0,0.1,0.9,-0.0126870160436633,0.125947898752294
"2804","ripple","Top 10",2018-04-13,"Positive",2,183610,0,0.25,0.25,-0.0126870160436633,0.125947898752294
"2805","ripple","Top 10",2018-04-16,"Positive",3,210242,0,0.25,0.25,0.027845685743431,0.070659885180415
"2806","ripple","Top 10",2018-04-17,"Positive",2,60334,0,0.1,0.4,0.0119673931026185,0.0339703198908699
"2807","ripple","Top 10",2018-04-19,"Positive",3,261174,3,0.25,0.25,-0.112233677265508,0.107496944351849
"2808","ripple","Top 10",2018-04-21,"Positive",3,278343,3,0.25,0.25,0.0561262933490157,0.11233042276878
"2809","ripple","Top 10",2018-04-24,"Neutro",2,76890,20,0,0,-0.0670869805436453,0.0953221279812762
"2810","ripple","Top 10",2018-04-24,"Positive",3,292488,21,0.25,0.25,-0.0670869805436453,0.0953221279812762
"2811","ripple","Top 10",2018-04-26,"Positive",3,241509,6,0.25,0.25,-0.0631599428267815,0.0945866679805821
"2812","ripple","Top 10",2018-04-28,"Positive",3,296436,3,0.25,0.25,-0.0637154999057957,0.0850932467769502
"2813","ripple","Top 10",2018-05-01,"Positive",3,228783,3,0.25,0.25,-0.00364046257253795,0.0525408250392783
"2814","ripple","Top 10",2018-05-02,"Positive",3,233181,0,0.25,0.25,-0.0235168671182039,0.0376810755773592
"2815","ripple","Top 10",2018-05-04,"Positive",2,71978,26,0.1,0.1,-0.0157747386380135,0.0655096772107213
"2816","ripple","Top 10",2018-05-05,"Positive",3,359088,9,0.25,0.25,-0.0106536454204176,0.0290474156343443
"2817","ripple","Top 10",2018-05-08,"Positive",3,212079,9,0.25,0.25,0.0229460103758797,0.0512684889585733
"2818","ripple","Top 10",2018-05-10,"Positive",3,234573,6,0.25,0.25,0.0559939343535705,0.0637546142111523
"2819","ripple","Top 10",2018-05-11,"Positive",2,56998,2,0.1875,0.4375,0.0946762924642271,0.138311314732454
"2820","ripple","Top 10",2018-05-12,"Positive",3,273735,9,0.25,0.25,-0.015986362814463,0.105112754189991
"2821","ripple","Top 10",2018-05-15,"Positive",5,357525,15,0.25,0.25,0.0546053931452977,0.0792296372707103
"2822","ripple","Top 10",2018-05-16,"Neutro",1,16570,0,0,0,-0.0260963903897001,0.0625181176925308
"2823","ripple","Top 10",2018-05-17,"Positive",5,311410,25,0.25,0.25,0.0645903771860474,0.0747322345644805
"2824","ripple","Top 10",2018-05-19,"Positive",3,186102,27,0.25,0.25,0.0059433661545422,0.0355623144326164
"2825","ripple","Top 10",2018-05-22,"Positive",5,318260,30,0.25,0.25,0.0536303545695895,0.0561475283812614
"2826","ripple","Top 10",2018-05-23,"Positive",4,237600,40,0.25,0.25,0.0756050407471703,0.0957048069620303
"2827","ripple","Top 10",2018-05-26,"Positive",4,310036,32,0.25,0.25,-0.00424508045984544,0.0362238106031343
"2828","ripple","Top 10",2018-05-31,"Neutro",2,43376,44,0,0,-0.0151959062195502,0.0410963972485506
"2829","ripple","Top 10",2018-05-31,"Positive",5,269830,65,0.25,0.25,-0.0151959062195502,0.0410963972485506
"2830","ripple","Top 10",2018-06-01,"Positive",4,317376,20,0.25,0.25,-0.0170845482000937,0.0252151005723211
"2831","ripple","Top 10",2018-06-04,"Neutro",2,28584,2,0,0,0.0448267496165876,0.0838801460441175
"2832","ripple","Top 10",2018-06-04,"Positive",4,161036,12,0.25,0.25,0.0448267496165876,0.0838801460441175
"2833","ripple","Top 10",2018-06-05,"Negative",3,48687,6,0.0666666666666667,0.233333333333333,-0.0228388664114409,0.0620203556387459
"2834","ripple","Top 10",2018-06-06,"Positive",4,192586,12,0.25,0.25,0.00457883968308056,0.0317001824935306
"2835","ripple","Top 10",2018-06-08,"Positive",4,264060,36,0.25,0.25,0.00478610833163613,0.0277547273080388
"2836","ripple","Top 10",2018-06-12,"Positive",5,280950,30,0.25,0.25,0.0651065540010894,0.0755406974137201
"2837","ripple","Top 10",2018-06-14,"Negative",3,120331,66,0.211111111111111,0.380555555555556,-0.04831772297291,0.0770711018419529
"2838","ripple","Top 10",2018-06-14,"Positive",5,214990,40,0.25,0.25,-0.04831772297291,0.0770711018419529
"2839","ripple","Top 10",2018-06-15,"Positive",2,43574,12,0.3,1,0.039915223671665,0.0459966932232502
"2840","ripple","Top 10",2018-06-16,"Positive",5,297580,15,0.25,0.25,0.00432316898340373,0.0291214608756278
"2841","ripple","Top 10",2018-06-19,"Positive",5,215030,40,0.25,0.25,-0.020435785181967,0.0420457335156319
"2842","ripple","Top 10",2018-06-20,"Positive",4,197140,24,0.25,0.25,0.0190126933193633,0.0448548189641707
"2843","ripple","Top 10",2018-06-23,"Positive",4,263360,48,0.25,0.25,-0.00815704204108688,0.031887629274853
"2844","ripple","Top 10",2018-06-26,"Positive",5,282980,10,0.25,0.25,0.0546870627159859,0.0556482877449924
"2845","ripple","Top 10",2018-06-27,"Positive",4,171698,28,0.25,0.25,-0.0325298374934967,0.0439929096916392
"2846","ripple","Top 10",2018-06-29,"Positive",4,182626,20,0.25,0.25,-0.0105407780459192,0.0677182877339964
"2847","ripple","Top 10",2018-07-03,"Positive",5,249865,30,0.25,0.25,0.00213055182526192,0.0675843908038845
"2848","ripple","Top 10",2018-07-04,"Positive",5,227346,30,0.25,0.25,-0.00918275725724075,0.0552616738548544
"2849","ripple","Top 10",2018-07-06,"Positive",4,189036,8,0.25,0.25,0.00297141572977581,0.0395847742240996
"2850","ripple","Top 10",2018-07-09,"Positive",4,198972,12,0.25,0.25,0.00632947195735934,0.0168915124361966
"2851","ripple","Top 10",2018-07-11,"Positive",4,161671,24,0.25,0.25,-0.0114708835905257,0.0198234429725221
"2852","ripple","Top 10",2018-07-12,"Positive",2,33708,4,0.0454545454545454,0.151515151515152,0.0322706843127752,0.0487563670628396
