"","coin","index","news_date","content","news_n","subscribers","normal_users","moderators","score","comments","polarity","subjectivity","volatility","day_movement"
"11710","Vertcoin","Small coins",2018-02-19,"Positive",1,34119,235,0,155,29,0.25,0.25,0.0936170212765958,-0.0410022779043282
"11711","Vertcoin","Small coins",2018-02-20,"Negative",1,34119,518,0,79,47,0.1,0.15,0.144736842105263,-0.0722100656455142
"11712","Vertcoin","Small coins",2018-02-23,"Neutro",1,34119,933,0,104,24,0,0,0.155813953488372,-0.0757180156657963
"11713","Vertcoin","Small coins",2018-02-26,"Neutro",1,34119,1,0,82,12,0,0,0.119617224880383,-0.121951219512195
"11714","Vertcoin","Small coins",2018-02-26,"Positive",1,34119,1,0,72,7,0.266666666666667,0.133333333333333,0.119617224880383,-0.121951219512195
"11715","Vertcoin","Small coins",2018-02-27,"Positive",1,34119,52760,0,94,56,0.2,0.5,0.062937062937063,0.00963855421686748
"11716","Vertcoin","Small coins",2018-03-02,"Neutro",1,34119,167,0,117,19,0,0,0.0751879699248121,0.0281329923273658
"11717","Vertcoin","Small coins",2018-03-03,"Positive",1,34119,189,0,80,4,0.4375,0.694444444444444,0.0873786407766991,-0.0503978779840849
"11718","Vertcoin","Small coins",2018-03-05,"Positive",1,34119,260,0,89,31,0.5,0.6,0.0742574257425742,0.0381679389312978
"11719","Vertcoin","Small coins",2018-03-06,"Positive",1,34119,1,0,80,11,0.216666666666667,0.416666666666667,0.151595744680851,0.13031914893617
"11720","Vertcoin","Small coins",2018-03-10,"Positive",1,34119,2,0,238,75,0.345454545454545,0.584848484848485,0.102112676056338,0.0586080586080587
"11721","Vertcoin","Small coins",2018-03-11,"Positive",1,34119,4,0,103,8,0.1,0.4,0.136690647482014,-0.0466926070038911
"11722","Vertcoin","Small coins",2018-03-12,"Positive",1,34119,462,0,97,11,0.136363636363636,0.454545454545455,0.121428571428571,0.0447761194029851
"11723","Vertcoin","Small coins",2018-03-15,"Positive",1,34119,636,0,137,15,0.441666666666667,0.533333333333333,0.127753303964758,0.0319634703196346
"11724","Vertcoin","Small coins",2018-03-16,"Positive",1,34119,656,0,133,11,0.136363636363636,0.5,0.0937500000000002,-0.0328638497652584
"11725","Vertcoin","Small coins",2018-03-17,"Positive",1,34119,2366,0,128,16,0.513636363636364,0.772727272727273,0.116591928251121,0.0772727272727274
"11726","Vertcoin","Small coins",2018-03-21,"Neutro",1,34119,70,0,81,8,0,0,0.0803212851405623,-0.0130434782608697
"11727","Vertcoin","Small coins",2018-03-22,"Positive",1,34119,288,0,109,26,0.25,0.25,0.118320610687023,-0.120689655172414
"11728","Vertcoin","Small coins",2018-03-28,"Neutro",1,34119,605,0,160,14,0,1,0.0646766169154228,-0.0526315789473685
"11729","Vertcoin","Small coins",2018-03-29,"Neutro",1,34119,565,0,117,20,0,0,0.19,0.155778894472362
"11730","Vertcoin","Small coins",2018-04-03,"Neutro",1,34119,8260,0,70,3,0,0,0.243589743589744,-0.162921348314607
"11731","Vertcoin","Small coins",2018-04-09,"Positive",1,34119,726,0,81,11,0.15,0.50625,0.0945273631840795,0.0656565656565656
"11732","Vertcoin","Small coins",2018-04-15,"Neutro",1,34119,741,0,94,21,0,0,0.0666666666666665,-0.0575221238938055
"11733","Vertcoin","Small coins",2018-04-21,"Neutro",2,34119,692,0,155,27,0,0,0.10989010989011,0.0586080586080587
"11734","Vertcoin","Small coins",2018-04-26,"Neutro",1,34119,1,0,100,38,0,0,0.0902255639097745,-0.0725806451612904
"11735","Vertcoin","Small coins",2018-04-28,"Neutro",1,34119,86,0,66,6,0,0,0.0830324909747292,-0.0470588235294118
"11736","Vertcoin","Small coins",2018-04-29,"Neutro",1,34119,0,128,85,16,0,0,0.0912280701754387,-0.0634328358208955
"11737","Vertcoin","Small coins",2018-05-01,"Neutro",1,34119,121,0,106,39,0,0,0.0701107011070111,0.0185873605947955
"11738","Vertcoin","Small coins",2018-05-02,"Positive",1,34119,188,0,98,12,0.5,0.5,0.0514705882352942,-0.0113636363636363
"11739","Vertcoin","Small coins",2018-05-07,"Positive",1,34119,487,0,135,29,0.25,0.333333333333333,0.06640625,0.0119047619047618
"11740","Vertcoin","Small coins",2018-05-12,"Neutro",1,34119,1114,0,95,11,0,0,0.0871559633027524,-0.029126213592233
"11741","Vertcoin","Small coins",2018-05-14,"Neutro",2,34119,5187,0,255,18,0,0.25,0.173913043478261,-0.135746606334842
"11742","Vertcoin","Small coins",2018-05-15,"Positive",1,34119,100,0,68,13,0.5,0.5,0.151624548736462,0.0557768924302788
"11743","Vertcoin","Small coins",2018-05-19,"Neutro",1,34119,442,0,211,24,0,0,0.0434782608695651,0.0221238938053097
"11744","Vertcoin","Small coins",2018-05-23,"Neutro",1,34119,1,0,93,79,0,0,0.124378109452736,0.105527638190955
"11745","Vertcoin","Small coins",2018-06-01,"Neutro",1,34119,1568,0,68,7,0,0,0.0722222222222223,0
"11746","Vertcoin","Small coins",2018-06-02,"Positive",1,34119,504,0,82,9,0.35,0.55,0.0454545454545455,-0.0357142857142857
"11747","Vertcoin","Small coins",2018-06-06,"Neutro",1,34119,16,0,84,27,0,0,0.0496894409937889,0.03125
"11748","Vertcoin","Small coins",2018-06-14,"Positive",1,34119,1,0,68,15,0.25,0.85,0.086206896551724,-0.0550458715596329
"11749","Vertcoin","Small coins",2018-06-15,"Neutro",1,34119,487,0,126,47,0,0,0.086206896551724,0.0608695652173912
"11750","Vertcoin","Small coins",2018-06-15,"Positive",1,34119,0,1221,128,19,0.25,0.333333333333333,0.086206896551724,0.0608695652173912
"11751","Vertcoin","Small coins",2018-07-10,"Neutro",1,34119,194,0,74,5,0,0,0.131275,0.0943893203883494
"11752","Vertcoin","Small coins",2018-07-11,"Neutro",1,34119,867,0,73,13,0,0,0.106719,-0.0403028465511532
"11753","Vertcoin","Small coins",2018-07-27,"Positive",1,34119,422,0,69,26,0.4,1,0.121212121212121,0.0681818181818182
"11754","Vertcoin","Small coins",2018-09-02,"Neutro",1,34119,9,0,89,23,0,0,0.0579093653065818,-0.00182959466692626
"11755","Vertcoin","Small coins",2018-09-10,"Positive",1,34119,1280,0,88,11,0.5,0.5,0.0503257763273066,0.0324792525483644
"11756","Vertcoin","Small coins",2018-09-16,"Neutro",1,34119,74,0,86,11,0,0,0.0329574393847481,-0.0044367618247559
"11757","Vertcoin","Small coins",2018-09-26,"Neutro",1,34119,92,0,68,18,0,0,0.0658021242181226,-0.025475069767581
"11758","Vertcoin","Small coins",2018-10-04,"Neutro",1,34119,386,0,82,12,0,0,0.0740025342275242,-0.000847281552396616
"11759","Waltonchain","Small coins",2017-09-03,"Neutro",1,20548,1266,0,274,8,0,0,0.476340694006309,-0.631868131868132
"11760","Waltonchain","Small coins",2017-09-06,"Neutro",1,20548,0,5166,234,35,0,0,0.368779054054054,0.0932203389830508
"11761","Waltonchain","Small coins",2017-09-07,"Neutro",1,20548,2,0,133,19,0,0,0.364192105263158,-0.504950495049505
"11762","Waltonchain","Small coins",2017-09-09,"Neutro",2,20548,393,0,136,76,0,0.4,0.276073619631902,-0.253846153846154
"11763","Waltonchain","Small coins",2017-09-10,"Neutro",1,20548,197,0,108,18,0,0,0.208333333333333,0.0186335403726708
"11764","Waltonchain","Small coins",2017-09-18,"Positive",1,20548,6,0,226,2,0.8,0.9,0.129533678756477,-0.0710059171597634
"11765","Waltonchain","Small coins",2017-09-20,"Negative",1,20548,840,0,49,26,0.5,1,0.261146496815287,0.151315789473684
"11766","Waltonchain","Small coins",2017-09-20,"Positive",1,20548,505,0,127,36,0.1,0.325,0.261146496815287,0.151315789473684
"11767","Waltonchain","Small coins",2017-09-23,"Neutro",1,20548,297,0,48,19,0,0,0.173184357541899,-0.195945945945946
"11768","Waltonchain","Small coins",2017-09-25,"Neutro",2,20548,2129,0,238,63,0,0,0.208888888888889,-0.222222222222222
"11769","Waltonchain","Small coins",2017-09-25,"Positive",1,20548,129,0,86,37,0.5,0.5,0.208888888888889,-0.222222222222222
"11770","Waltonchain","Small coins",2017-09-26,"Positive",1,20548,8,0,91,18,0.7,0.2,0.333333333333333,-0.363636363636364
"11771","Waltonchain","Small coins",2017-09-27,"Neutro",3,20548,741,802,329,123,0,0.166666666666667,0.329297820823245,-0.395104895104895
"11772","Waltonchain","Small coins",2017-09-28,"Positive",2,20548,436,0,292,82,0.525,0.541666666666667,0.453237410071942,-0.548628428927681
"11773","Waltonchain","Small coins",2017-09-29,"Negative",1,20548,682,0,64,20,0.2,0,0.319444444444444,0.110932475884244
"11774","Waltonchain","Small coins",2017-09-29,"Neutro",2,20548,241,0,139,16,0,0,0.319444444444444,0.110932475884244
"11775","Waltonchain","Small coins",2017-09-29,"Positive",1,20548,1,0,69,17,0.5,0.75,0.319444444444444,0.110932475884244
"11776","Waltonchain","Small coins",2017-10-01,"Neutro",1,20548,496,0,77,8,0,0,0.292490118577075,-0.381750465549348
"11777","Waltonchain","Small coins",2017-10-01,"Positive",1,20548,0,1463,271,205,0.25,0.333333333333333,0.292490118577075,-0.381750465549348
"11778","Waltonchain","Small coins",2017-10-02,"Negative",1,20548,77,0,48,7,0.3,0.6,0.168181818181818,-0.129554655870445
"11779","Waltonchain","Small coins",2017-10-02,"Neutro",1,20548,0,9723,139,493,0,0,0.168181818181818,-0.129554655870445
"11780","Waltonchain","Small coins",2017-10-03,"Neutro",2,20548,2492,0,159,66,0,0,0.148014440433213,0.0534629404617254
"11781","Waltonchain","Small coins",2017-10-04,"Neutro",1,20548,155,0,106,11,0,0,0.230964467005076,0.0583756345177665
"11782","Waltonchain","Small coins",2017-10-04,"Positive",1,20548,937,0,60,30,0.7,0.6,0.230964467005076,0.0583756345177665
"11783","Waltonchain","Small coins",2017-10-07,"Neutro",1,20548,316,0,151,64,0,0,0.175438596491228,-0.175257731958763
"11784","Waltonchain","Small coins",2017-10-10,"Positive",1,20548,86,0,57,10,0.25,0.3,0.161904761904762,-0.144694533762058
"11785","Waltonchain","Small coins",2017-10-11,"Neutro",2,20548,130,0,94,41,0,0.25,0.0927694406548431,0.0452616690240453
"11786","Waltonchain","Small coins",2017-10-14,"Neutro",2,20548,776,0,134,33,0,0,0.156105100463678,-0.0333333333333332
"11787","Waltonchain","Small coins",2017-10-21,"Neutro",1,20548,74,0,86,104,0,0.1,0.143061516452074,-0.130081300813008
"11788","Waltonchain","Small coins",2017-10-23,"Neutro",1,20548,597,0,73,15,0,0,0.0870185449358059,0.00438596491228074
"11789","Waltonchain","Small coins",2017-10-24,"Neutro",1,20548,542,0,146,31,0,0,0.208085612366231,-0.200589970501475
"11790","Waltonchain","Small coins",2017-10-24,"Positive",1,20548,132,0,97,22,0.285714285714286,0.535714285714286,0.208085612366231,-0.200589970501475
"11791","Waltonchain","Small coins",2017-10-25,"Positive",1,20548,332,0,88,20,0.136363636363636,0.454545454545455,0.12760736196319,0.09079754601227
"11792","Waltonchain","Small coins",2017-10-26,"Neutro",1,20548,3,0,92,9,0,0,0.129198966408269,0.0626702997275204
"11793","Waltonchain","Small coins",2017-10-26,"Positive",1,20548,28298,0,62,9,1,0.3,0.129198966408269,0.0626702997275204
"11794","Waltonchain","Small coins",2017-10-27,"Neutro",1,20548,127,0,68,11,0,0,0.0487106017191978,0.0388489208633094
"11795","Waltonchain","Small coins",2017-10-30,"Positive",1,20548,242,0,67,29,0.7,0.6,0.134788189987163,-0.0909090909090909
"11796","Waltonchain","Small coins",2017-11-01,"Neutro",1,20548,89369,0,151,4,0,0,0.181364392678869,0.102517985611511
"11797","Waltonchain","Small coins",2017-11-06,"Neutro",1,20548,422,0,66,35,0,0.5,0.0670611439842209,-0.0189075630252101
"11798","Waltonchain","Small coins",2017-11-09,"Neutro",1,20548,2030,0,197,35,0,0,0.129850746268657,0.0578386605783866
"11799","Waltonchain","Small coins",2017-11-10,"Neutro",1,20548,700,0,77,0,0,0,0.223622047244094,0.142164781906301
"11800","Waltonchain","Small coins",2017-11-14,"Neutro",1,20548,92,0,57,11,0,0,0.0837988826815643,-0.0114942528735633
"11801","Waltonchain","Small coins",2017-11-15,"Neutro",1,20548,115,0,148,18,0,0,0.109712230215827,0.0208333333333334
"11802","Waltonchain","Small coins",2017-11-16,"Neutro",1,20548,520,0,61,3,0,0,0.104562737642586,0.0923076923076924
"11803","Waltonchain","Small coins",2017-11-17,"Neutro",1,20548,7062,0,264,91,0,0,0.181318681318681,0.00212314225053074
"11804","Waltonchain","Small coins",2017-11-18,"Neutro",1,20548,508,0,65,4,0,0,0.116279069767442,-0.0697674418604649
"11805","Waltonchain","Small coins",2017-11-19,"Positive",1,20548,661,0,70,17,0.136363636363636,0.454545454545455,0.0737864077669904,0.0277227722772277
"11806","Waltonchain","Small coins",2017-11-20,"Neutro",1,20548,1472,0,187,30,0,0,0.126893939393939,-0.0183299389002036
"11807","Waltonchain","Small coins",2017-11-22,"Neutro",1,20548,89,0,128,38,0,0,0.0783505154639175,0.0126582278481014
"11808","Waltonchain","Small coins",2017-11-23,"Positive",1,20548,2,0,128,37,0.225,0.644444444444444,0.102941176470588,0.0622317596566524
"11809","Waltonchain","Small coins",2017-11-25,"Positive",1,20548,160,0,133,13,0.25,0.333333333333333,0.115596330275229,-0.0786749482401656
"11810","Waltonchain","Small coins",2017-11-27,"Neutro",1,20548,0,2,113,36,0,0,0.409713574097136,-0.226923076923077
"11811","Waltonchain","Small coins",2017-11-27,"Positive",1,20548,10,0,216,105,0.15,0.25,0.409713574097136,-0.226923076923077
"11812","Waltonchain","Small coins",2017-11-28,"Neutro",1,20548,422,0,94,19,0,0,0.214180206794682,0.130232558139535
"11813","Waltonchain","Small coins",2017-11-30,"Neutro",1,20548,50,0,63,7,0,0,0.310829817158931,-0.290944123314065
"11814","Waltonchain","Small coins",2017-12-01,"Neutro",2,20548,790,0,312,61,0,0,0.244391971664699,-0.24188790560472
"11815","Waltonchain","Small coins",2017-12-02,"Neutro",2,20548,543,0,269,43,0,0.15,0.173374613003096,-0.16304347826087
"11816","Waltonchain","Small coins",2017-12-03,"Neutro",1,20548,695,0,45,34,0,0,0.186024551463645,0.0289256198347107
"11817","Waltonchain","Small coins",2017-12-04,"Neutro",2,20548,1087,0,302,109,0,0.5,0.109644670050761,0.0170940170940171
"11818","Waltonchain","Small coins",2017-12-06,"Neutro",1,20548,15,0,61,42,0,0,0.177824267782427,0.0895361380798274
"11819","Waltonchain","Small coins",2017-12-07,"Neutro",2,20548,9105,0,207,64,0,0.25,0.168009205983889,0.0693779904306219
"11820","Waltonchain","Small coins",2017-12-09,"Negative",1,20548,86,0,92,76,0.75,0.75,0.147470398277718,0.0680507497116493
"11821","Waltonchain","Small coins",2017-12-09,"Neutro",2,20548,490,0,101,20,0,0,0.147470398277718,0.0680507497116493
"11822","Waltonchain","Small coins",2017-12-09,"Positive",1,20548,641,0,91,8,0.22,0.28,0.147470398277718,0.0680507497116493
"11823","Waltonchain","Small coins",2017-12-10,"Neutro",1,20548,167,0,44,27,0,0,0.15451174289246,0.134734239802225
"11824","Waltonchain","Small coins",2017-12-11,"Neutro",1,20548,62,0,67,47,0,0,0.108355091383812,-0.0442857142857142
"11825","Waltonchain","Small coins",2017-12-11,"Positive",1,20548,109,0,73,26,0.136363636363636,0.454545454545455,0.108355091383812,-0.0442857142857142
"11826","Waltonchain","Small coins",2017-12-12,"Neutro",1,20548,206,0,130,30,0,0,0.122961104140527,-0.0138696255201109
"11827","Waltonchain","Small coins",2017-12-14,"Neutro",1,20548,194,0,72,28,0,0.5,0.183162684869169,-0.104395604395604
"11828","Waltonchain","Small coins",2017-12-14,"Positive",2,20548,861,0,174,47,0.040625,0.458333333333333,0.183162684869169,-0.104395604395604
"11829","Waltonchain","Small coins",2017-12-15,"Neutro",2,20548,571,4903,325,49,0,0.0625,0.0992822966507176,0
"11830","Waltonchain","Small coins",2017-12-15,"Positive",1,20548,1630,0,66,18,0.5,0.5,0.0992822966507176,0
"11831","Waltonchain","Small coins",2017-12-16,"Neutro",1,20548,285,0,120,61,0,0,0.0754285714285714,-0.0815822002472188
"11832","Waltonchain","Small coins",2017-12-17,"Neutro",1,20548,238,0,129,41,0,0,0.281923714759536,-0.177272727272727
"11833","Waltonchain","Small coins",2017-12-18,"Neutro",1,20548,99,0,136,21,0,0.125,0.224793388429752,-0.144749290444655
"11834","Waltonchain","Small coins",2017-12-18,"Positive",2,20548,603,0,239,32,0.216666666666667,0.254166666666667,0.224793388429752,-0.144749290444655
"11835","Waltonchain","Small coins",2017-12-19,"Negative",1,20548,889,0,127,35,0.05,0.4,0.229564032697548,0.0146699266503667
"11836","Waltonchain","Small coins",2017-12-20,"Neutro",1,20548,893,0,116,44,0,0.25,0.40112676056338,-0.380082987551867
"11837","Waltonchain","Small coins",2017-12-20,"Positive",1,20548,145,0,66,76,0.3,0.1,0.40112676056338,-0.380082987551867
"11838","Waltonchain","Small coins",2017-12-21,"Neutro",1,20548,21,0,116,15,0,0,0.30831234256927,0.0275983558426308
"11839","Waltonchain","Small coins",2017-12-21,"Positive",1,20548,102,0,51,9,0.136363636363636,0.5,0.30831234256927,0.0275983558426308
"11840","Waltonchain","Small coins",2017-12-23,"Positive",1,20548,214,0,258,25,0.5,0.875,0.241000610128127,-0.164383561643836
"11841","Waltonchain","Small coins",2017-12-24,"Neutro",1,20548,630,0,46,10,0,0,0.167854828256643,0.145182291666667
"11842","Waltonchain","Small coins",2017-12-24,"Positive",1,20548,337,0,71,22,0.5,0.833333333333333,0.167854828256643,0.145182291666667
"11843","Waltonchain","Small coins",2017-12-25,"Positive",1,20548,123,0,57,15,0.5,1,0.17626404494382,0.0847953216374269
"11844","Waltonchain","Small coins",2017-12-26,"Neutro",3,20548,429,0,326,140,0,0,0.187598116169545,0.10369206598586
"11845","Waltonchain","Small coins",2017-12-27,"Neutro",1,20548,828,0,147,50,0,0,0.130504403522818,-0.0245398773006134
"11846","Waltonchain","Small coins",2017-12-27,"Positive",1,20548,1,0,160,27,0.5,0.6,0.130504403522818,-0.0245398773006134
"11847","Waltonchain","Small coins",2017-12-28,"Neutro",3,20548,491,0,356,108,0,0,0.185929648241206,-0.0301984469370146
"11848","Waltonchain","Small coins",2017-12-29,"Positive",2,20548,75,0,178,50,0.443181818181818,0.602272727272727,0.0900163666121114,0.0581878636741479
"11849","Waltonchain","Small coins",2017-12-31,"Negative",1,20548,1,0,235,19,0.05,0.4,0.154424040066778,-0.10233918128655
"11850","Waltonchain","Small coins",2018-01-03,"Positive",3,20548,864,0,284,97,0.239033189033189,0.631697931697932,0.162025316455696,0.0612068965517241
"11851","Waltonchain","Small coins",2018-01-04,"Neutro",1,20548,509,0,140,69,0,0,0.146147032772365,0.106813996316759
"11852","Waltonchain","Small coins",2018-01-05,"Neutro",2,20548,158,0,179,77,0,0,0.136690647482014,-0.029835390946502
"11853","Waltonchain","Small coins",2018-01-06,"Neutro",1,20548,50,0,82,6,0,0,0.39720194647202,-0.502522704339052
"11854","Waltonchain","Small coins",2018-01-06,"Positive",1,20548,65,0,96,25,0.166666666666667,0.833333333333333,0.39720194647202,-0.502522704339052
"11855","Waltonchain","Small coins",2018-01-07,"Neutro",1,20548,809,0,115,77,0,0,0.148300117233294,-0.0136391816491012
"11856","Waltonchain","Small coins",2018-01-07,"Positive",1,20548,340,0,68,11,1,1,0.148300117233294,-0.0136391816491012
"11857","Waltonchain","Small coins",2018-01-09,"Negative",1,20548,21,0,59,26,0.1,1,0.0951456310679611,0.0286475682878081
"11858","Waltonchain","Small coins",2018-01-09,"Neutro",2,20548,780,0,307,36,0,0,0.0951456310679611,0.0286475682878081
"11859","Waltonchain","Small coins",2018-01-10,"Negative",1,20548,152,0,86,37,0.2,0,0.311917606669936,-0.199032480995162
"11860","Waltonchain","Small coins",2018-01-10,"Neutro",3,20548,90,0,518,103,0,0.0416666666666667,0.311917606669936,-0.199032480995162
"11861","Waltonchain","Small coins",2018-01-11,"Neutro",1,20548,723,0,156,20,0,0,0.256480970766685,0.117201166180758
"11862","Waltonchain","Small coins",2018-01-11,"Positive",1,20548,0,1,223,16,0.8,0.75,0.256480970766685,0.117201166180758
"11863","Waltonchain","Small coins",2018-01-12,"Neutro",1,20548,72,0,65,20,0,0,0.39094308267553,-0.539370078740158
"11864","Waltonchain","Small coins",2018-01-12,"Positive",1,20548,372,0,175,37,0.35,0.45,0.39094308267553,-0.539370078740158
"11865","Waltonchain","Small coins",2018-01-13,"Neutro",7,20548,1404,0,1342,388,0,0.00714285714285714,0.478541762805722,-0.228025477707006
"11866","Waltonchain","Small coins",2018-01-13,"Positive",4,20548,895,0,649,96,0.210416666666667,0.439583333333333,0.478541762805722,-0.228025477707006
